"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 14 01:47:36 GMT 2024","Thu Mar 14 01:47:40 GMT 2024","4381","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click followers",""
"failed","Thu Mar 14 01:49:44 GMT 2024","Thu Mar 14 01:49:46 GMT 2024","2367","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Show end stream",""
"passed","Thu Mar 14 01:47:29 GMT 2024","Thu Mar 14 01:47:31 GMT 2024","1575","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click settings",""
"passed","Thu Mar 14 01:49:04 GMT 2024","Thu Mar 14 01:49:11 GMT 2024","6956","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Start beauty filter download",""
"passed","Thu Mar 14 01:50:33 GMT 2024","Thu Mar 14 01:50:35 GMT 2024","2190","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Pageview stream ended",""
"failed","Thu Mar 14 01:48:28 GMT 2024","Thu Mar 14 01:48:30 GMT 2024","1895","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click leaderboard",""
"failed","Thu Mar 14 01:49:30 GMT 2024","Thu Mar 14 01:49:32 GMT 2024","1786","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Show sticker added",""
"passed","Thu Mar 14 01:50:12 GMT 2024","Thu Mar 14 01:50:14 GMT 2024","1816","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Show stream paused",""
"failed","Thu Mar 14 01:49:44 GMT 2024","Thu Mar 14 01:49:45 GMT 2024","1166","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Beauty feedback",""
"failed","Thu Mar 14 01:49:34 GMT 2024","Thu Mar 14 01:49:35 GMT 2024","1197","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click change sticker",""
"passed","Thu Mar 14 01:47:04 GMT 2024","Thu Mar 14 01:47:05 GMT 2024","952","chromium","analytics_da_test.spec.ts","Device analytics test","","","Click Start Registration",""
"passed","Thu Mar 14 01:50:27 GMT 2024","Thu Mar 14 01:50:30 GMT 2024","2373","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Show push invite to room",""
"failed","Thu Mar 14 01:48:28 GMT 2024","Thu Mar 14 01:48:30 GMT 2024","1319","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click close shop",""
"passed","Thu Mar 14 01:47:01 GMT 2024","Thu Mar 14 01:47:03 GMT 2024","1763","chromium","analytics_da_regression.spec.ts","Device analytics test","","","Start beauty filter download",""
"passed","Thu Mar 14 01:46:59 GMT 2024","Thu Mar 14 01:47:01 GMT 2024","2275","chromium","analytics_da_regression.spec.ts","Device analytics test","","","Click idfa",""
"failed","Thu Mar 14 01:47:46 GMT 2024","Thu Mar 14 01:47:47 GMT 2024","1464","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click refferal program",""
"passed","Thu Mar 14 01:49:42 GMT 2024","Thu Mar 14 01:49:44 GMT 2024","1534","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Show edit beauty filter",""
"passed","Thu Mar 14 01:50:34 GMT 2024","Thu Mar 14 01:50:36 GMT 2024","2337","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click translate",""
"failed","Thu Mar 14 01:48:13 GMT 2024","Thu Mar 14 01:48:15 GMT 2024","1465","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click gifts shop",""
"passed","Thu Mar 14 01:47:01 GMT 2024","Thu Mar 14 01:47:02 GMT 2024","1216","chromium","analytics_da_regression.spec.ts","Device analytics test","","","Click confirm number",""
"failed","Thu Mar 14 01:47:28 GMT 2024","Thu Mar 14 01:47:29 GMT 2024","1662","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Profile deleted success",""
"failed","Thu Mar 14 01:48:38 GMT 2024","Thu Mar 14 01:48:39 GMT 2024","1595","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Show invite top gifters",""
"failed","Thu Mar 14 01:48:07 GMT 2024","Thu Mar 14 01:48:08 GMT 2024","1818","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Show gift received",""
"passed","Thu Mar 14 01:49:35 GMT 2024","Thu Mar 14 01:49:37 GMT 2024","1962","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click beauty filter",""
"failed","Thu Mar 14 01:48:50 GMT 2024","Thu Mar 14 01:48:52 GMT 2024","1766","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click preview stream",""
"passed","Thu Mar 14 01:50:14 GMT 2024","Thu Mar 14 01:50:16 GMT 2024","1963","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click share",""
"passed","Thu Mar 14 01:47:03 GMT 2024","Thu Mar 14 01:47:04 GMT 2024","834","chromium","analytics_da_regression.spec.ts","Device analytics test","","","Media source success",""
"failed","Thu Mar 14 01:48:55 GMT 2024","Thu Mar 14 01:48:56 GMT 2024","1261","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Show inappropriate title",""
"failed","Thu Mar 14 01:49:20 GMT 2024","Thu Mar 14 01:49:22 GMT 2024","1574","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Show add sticker text",""
"failed","Thu Mar 14 01:50:24 GMT 2024","Thu Mar 14 01:50:25 GMT 2024","1600","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click message",""
"passed","Thu Mar 14 01:47:04 GMT 2024","Thu Mar 14 01:47:05 GMT 2024","975","chromium","analytics_da_test.spec.ts","Device analytics test","","","Close Registration Modal",""
"passed","Thu Mar 14 01:48:07 GMT 2024","Thu Mar 14 01:48:08 GMT 2024","1655","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click start stream",""
"failed","Thu Mar 14 01:50:27 GMT 2024","Thu Mar 14 01:50:30 GMT 2024","3257","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click block",""
"failed","Thu Mar 14 01:48:30 GMT 2024","Thu Mar 14 01:48:31 GMT 2024","1416","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Pageview no internet",""
"failed","Thu Mar 14 01:48:01 GMT 2024","Thu Mar 14 01:48:03 GMT 2024","1794","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click redeem cash",""
"failed","Thu Mar 14 01:50:03 GMT 2024","Thu Mar 14 01:50:05 GMT 2024","1338","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click invite streamer answer",""
"failed","Thu Mar 14 01:51:19 GMT 2024","Thu Mar 14 01:51:20 GMT 2024","979","chromium","analytics_ua_test.spec.ts","User analytics test","","","Click Room Join",""
"failed","Thu Mar 14 01:50:18 GMT 2024","Thu Mar 14 01:50:19 GMT 2024","1236","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Show popup follow",""
"failed","Thu Mar 14 01:50:02 GMT 2024","Thu Mar 14 01:50:04 GMT 2024","1511","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Show streamer invited",""
"passed","Thu Mar 14 01:50:36 GMT 2024","Thu Mar 14 01:50:41 GMT 2024","5095","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Gift shop swipe",""
"failed","Thu Mar 14 01:50:46 GMT 2024","Thu Mar 14 01:50:47 GMT 2024","1150","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click chat messages",""
"failed","Thu Mar 14 01:49:44 GMT 2024","Thu Mar 14 01:49:46 GMT 2024","2323","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Сlick end confirmation",""
"failed","Thu Mar 14 01:51:20 GMT 2024","Thu Mar 14 01:51:21 GMT 2024","924","chromium","analytics_ua_test.spec.ts","User analytics test","","","Show Room Join",""
"failed","Thu Mar 14 01:48:19 GMT 2024","Thu Mar 14 01:48:20 GMT 2024","1284","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click coins shop",""
"failed","Thu Mar 14 01:48:41 GMT 2024","Thu Mar 14 01:48:42 GMT 2024","1384","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Show popup end stream",""
"failed","Thu Mar 14 01:50:54 GMT 2024","Thu Mar 14 01:50:55 GMT 2024","1435","chromium","analytics_ua_test.spec.ts","User analytics test","","","Pageview stream",""
"passed","Thu Mar 14 01:47:05 GMT 2024","Thu Mar 14 01:47:08 GMT 2024","3481","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click skip profile set up",""
"passed","Thu Mar 14 01:50:08 GMT 2024","Thu Mar 14 01:50:10 GMT 2024","1657","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Show battle results",""
"passed","Thu Mar 14 01:47:27 GMT 2024","Thu Mar 14 01:47:29 GMT 2024","2163","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click Profile",""
"failed","Thu Mar 14 01:48:53 GMT 2024","Thu Mar 14 01:48:55 GMT 2024","1498","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Pageview preview stream",""
"passed","Thu Mar 14 01:47:03 GMT 2024","Thu Mar 14 01:47:05 GMT 2024","1599","chromium","analytics_da_regression.spec.ts","Device analytics test","","","Gift animation download success",""
"failed","Thu Mar 14 01:48:28 GMT 2024","Thu Mar 14 01:48:30 GMT 2024","1806","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Pageview all streams",""
"failed","Thu Mar 14 01:47:18 GMT 2024","Thu Mar 14 01:47:20 GMT 2024","2232","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click save",""
"failed","Thu Mar 14 01:48:54 GMT 2024","Thu Mar 14 01:48:55 GMT 2024","1475","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click go live",""
"failed","Thu Mar 14 01:49:07 GMT 2024","Thu Mar 14 01:49:08 GMT 2024","1026","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Beauty filter download failed",""
"failed","Thu Mar 14 01:50:08 GMT 2024","Thu Mar 14 01:50:10 GMT 2024","1966","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Show invite streamer accepted",""
"passed","Thu Mar 14 01:47:18 GMT 2024","Thu Mar 14 01:47:20 GMT 2024","2671","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click delete profile",""
"passed","Thu Mar 14 01:46:59 GMT 2024","Thu Mar 14 01:47:01 GMT 2024","2017","chromium","analytics_da_regression.spec.ts","Device analytics test","","","Show push",""
"failed","Thu Mar 14 01:47:48 GMT 2024","Thu Mar 14 01:47:50 GMT 2024","1330","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Pageview referral program",""
"failed","Thu Mar 14 01:47:46 GMT 2024","Thu Mar 14 01:47:47 GMT 2024","1288","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click my followers",""
"failed","Thu Mar 14 01:47:28 GMT 2024","Thu Mar 14 01:47:30 GMT 2024","1668","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click save profile",""
"passed","Thu Mar 14 01:47:00 GMT 2024","Thu Mar 14 01:47:01 GMT 2024","582","chromium","analytics_da_regression.spec.ts","Device analytics test","","","Click push",""
"failed","Thu Mar 14 01:47:31 GMT 2024","Thu Mar 14 01:47:32 GMT 2024","1164","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Show confirm delete",""
