"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jan 27 01:44:09 GMT 2024","Sat Jan 27 01:44:10 GMT 2024","1677","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Show invite top gifters",""
"passed","Sat Jan 27 01:43:53 GMT 2024","Sat Jan 27 01:43:56 GMT 2024","2635","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Pageview edit profile",""
"passed","Sat Jan 27 01:44:21 GMT 2024","Sat Jan 27 01:44:22 GMT 2024","1680","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Show invite streamer request",""
"passed","Sat Jan 27 01:44:15 GMT 2024","Sat Jan 27 01:44:17 GMT 2024","1384","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Show inappropriate title",""
"passed","Sat Jan 27 01:43:46 GMT 2024","Sat Jan 27 01:43:46 GMT 2024","794","chromium","analytics_da_regression.spec.ts","Device analytics test","","","Show idfa",""
"passed","Sat Jan 27 01:44:03 GMT 2024","Sat Jan 27 01:44:07 GMT 2024","4011","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click stream",""
"passed","Sat Jan 27 01:44:28 GMT 2024","Sat Jan 27 01:44:31 GMT 2024","2539","chromium","analytics_ua_test.spec.ts","User analytics test","","","Click Follow Top",""
"passed","Sat Jan 27 01:44:27 GMT 2024","Sat Jan 27 01:44:29 GMT 2024","1910","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click chat messages",""
"passed","Sat Jan 27 01:43:57 GMT 2024","Sat Jan 27 01:43:58 GMT 2024","1344","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Pageview referral program",""
"passed","Sat Jan 27 01:44:21 GMT 2024","Sat Jan 27 01:44:23 GMT 2024","2001","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Show invite streamer rejected",""
"passed","Sat Jan 27 01:44:11 GMT 2024","Sat Jan 27 01:44:13 GMT 2024","1846","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Show set photo",""
"passed","Sat Jan 27 01:43:53 GMT 2024","Sat Jan 27 01:43:55 GMT 2024","2462","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click Profile",""
"passed","Sat Jan 27 01:43:47 GMT 2024","Sat Jan 27 01:43:48 GMT 2024","1331","chromium","analytics_da_regression.spec.ts","Device analytics test","","","Show invalid code",""
"passed","Sat Jan 27 01:43:47 GMT 2024","Sat Jan 27 01:43:48 GMT 2024","687","chromium","analytics_da_regression.spec.ts","Device analytics test","","","Click cam access",""
"passed","Sat Jan 27 01:44:16 GMT 2024","Sat Jan 27 01:44:18 GMT 2024","1732","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click change sticker",""
"passed","Sat Jan 27 01:43:53 GMT 2024","Sat Jan 27 01:43:56 GMT 2024","2508","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click save profile",""
"passed","Sat Jan 27 01:44:01 GMT 2024","Sat Jan 27 01:44:06 GMT 2024","4823","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click gifts shop",""
"passed","Sat Jan 27 01:43:49 GMT 2024","Sat Jan 27 01:43:51 GMT 2024","1612","chromium","analytics_da_test.spec.ts","Device analytics test","","","Click Start Registration",""
"passed","Sat Jan 27 01:44:27 GMT 2024","Sat Jan 27 01:44:28 GMT 2024","1682","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Gift shop swipe",""
"passed","Sat Jan 27 01:44:09 GMT 2024","Sat Jan 27 01:44:11 GMT 2024","1774","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click close stream",""
"passed","Sat Jan 27 01:44:07 GMT 2024","Sat Jan 27 01:44:09 GMT 2024","1415","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click close shop",""
"passed","Sat Jan 27 01:44:17 GMT 2024","Sat Jan 27 01:44:19 GMT 2024","2224","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Show edit beauty filter",""
"passed","Sat Jan 27 01:43:50 GMT 2024","Sat Jan 27 01:43:51 GMT 2024","1646","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click save",""
"passed","Sat Jan 27 01:44:17 GMT 2024","Sat Jan 27 01:44:19 GMT 2024","2099","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Show beauty filter added",""
"passed","Sat Jan 27 01:43:58 GMT 2024","Sat Jan 27 01:44:03 GMT 2024","4947","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Pageview top gifters",""
"passed","Sat Jan 27 01:44:31 GMT 2024","Sat Jan 27 01:44:34 GMT 2024","3024","chromium","analytics_ua_test.spec.ts","User analytics test","","","Show Gift Sent",""
"passed","Sat Jan 27 01:44:31 GMT 2024","Sat Jan 27 01:44:33 GMT 2024","2424","chromium","analytics_ua_test.spec.ts","User analytics test","","","Show Coin Shop",""
"passed","Sat Jan 27 01:44:28 GMT 2024","Sat Jan 27 01:44:30 GMT 2024","2104","chromium","analytics_ua_test.spec.ts","User analytics test","","","Click Follow",""
"passed","Sat Jan 27 01:43:56 GMT 2024","Sat Jan 27 01:43:58 GMT 2024","1925","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click my followers",""
"passed","Sat Jan 27 01:44:12 GMT 2024","Sat Jan 27 01:44:14 GMT 2024","1532","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click set photo",""
"passed","Sat Jan 27 01:44:20 GMT 2024","Sat Jan 27 01:44:21 GMT 2024","1850","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Show streamer invited",""
"passed","Sat Jan 27 01:44:17 GMT 2024","Sat Jan 27 01:44:19 GMT 2024","1971","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Beauty filter error",""
"passed","Sat Jan 27 01:44:14 GMT 2024","Sat Jan 27 01:44:15 GMT 2024","1587","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click end stream",""
"passed","Sat Jan 27 01:43:49 GMT 2024","Sat Jan 27 01:43:51 GMT 2024","1558","chromium","analytics_da_test.spec.ts","Device analytics test","","","First open",""
"passed","Sat Jan 27 01:44:09 GMT 2024","Sat Jan 27 01:44:11 GMT 2024","1746","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Show popup end premium",""
"passed","Sat Jan 27 01:44:09 GMT 2024","Sat Jan 27 01:44:11 GMT 2024","1891","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Show invites sent",""
"passed","Sat Jan 27 01:44:17 GMT 2024","Sat Jan 27 01:44:19 GMT 2024","2163","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click delete desired gift",""
"passed","Sat Jan 27 01:44:23 GMT 2024","Sat Jan 27 01:44:26 GMT 2024","2321","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click share",""
"passed","Sat Jan 27 01:43:58 GMT 2024","Sat Jan 27 01:44:03 GMT 2024","4782","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Pageview transactions history",""
"passed","Sat Jan 27 01:44:28 GMT 2024","Sat Jan 27 01:44:31 GMT 2024","2933","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Pageview stream ended",""
"passed","Sat Jan 27 01:44:06 GMT 2024","Sat Jan 27 01:44:07 GMT 2024","1723","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Pageview followings",""
"passed","Sat Jan 27 01:43:47 GMT 2024","Sat Jan 27 01:43:48 GMT 2024","926","chromium","analytics_da_regression.spec.ts","Device analytics test","","","Click confirm code",""
"passed","Sat Jan 27 01:44:30 GMT 2024","Sat Jan 27 01:44:33 GMT 2024","2204","chromium","analytics_ua_test.spec.ts","User analytics test","","","Click send gift",""
"passed","Sat Jan 27 01:43:46 GMT 2024","Sat Jan 27 01:43:47 GMT 2024","1022","chromium","analytics_da_regression.spec.ts","Device analytics test","","","Show terms",""
"passed","Sat Jan 27 01:43:51 GMT 2024","Sat Jan 27 01:43:53 GMT 2024","2794","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click logout",""
"passed","Sat Jan 27 01:44:25 GMT 2024","Sat Jan 27 01:44:27 GMT 2024","1842","chromium","analytics_ua_regression.spec.ts","User analytics test","","","User blocked",""
"passed","Sat Jan 27 01:43:49 GMT 2024","Sat Jan 27 01:43:50 GMT 2024","594","chromium","analytics_da_test.spec.ts","Device analytics test","","","Show Join Modal",""
"passed","Sat Jan 27 01:43:58 GMT 2024","Sat Jan 27 01:44:03 GMT 2024","4785","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click my vip status",""
"passed","Sat Jan 27 01:44:13 GMT 2024","Sat Jan 27 01:44:15 GMT 2024","1731","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Beauty filter download failed",""
"passed","Sat Jan 27 01:43:58 GMT 2024","Sat Jan 27 01:44:02 GMT 2024","3798","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click redeem cash",""
"passed","Sat Jan 27 01:44:07 GMT 2024","Sat Jan 27 01:44:09 GMT 2024","2217","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click leaderboard",""
"passed","Sat Jan 27 01:44:15 GMT 2024","Sat Jan 27 01:44:17 GMT 2024","1433","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Show inappropriate sticker text",""
"passed","Sat Jan 27 01:44:00 GMT 2024","Sat Jan 27 01:44:01 GMT 2024","1324","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Pageview my vip status",""
"passed","Sat Jan 27 01:44:21 GMT 2024","Sat Jan 27 01:44:23 GMT 2024","2113","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Show invite streamer accepted",""
"passed","Sat Jan 27 01:43:47 GMT 2024","Sat Jan 27 01:43:48 GMT 2024","635","chromium","analytics_da_regression.spec.ts","Device analytics test","","","Beauty filter download success",""
"passed","Sat Jan 27 01:44:26 GMT 2024","Sat Jan 27 01:44:28 GMT 2024","1983","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click translate",""
"passed","Sat Jan 27 01:44:12 GMT 2024","Sat Jan 27 01:44:14 GMT 2024","1700","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Start beauty filter download",""
"passed","Sat Jan 27 01:43:52 GMT 2024","Sat Jan 27 01:43:54 GMT 2024","1610","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Profile deleted success",""
"passed","Sat Jan 27 01:43:49 GMT 2024","Sat Jan 27 01:43:50 GMT 2024","1802","chromium","analytics_da_test.spec.ts","Device analytics test","","","Show Registration Modal",""
"passed","Sat Jan 27 01:44:22 GMT 2024","Sat Jan 27 01:44:24 GMT 2024","2059","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Swipe ui",""
"passed","Sat Jan 27 01:44:25 GMT 2024","Sat Jan 27 01:44:27 GMT 2024","1832","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click report",""
"passed","Sat Jan 27 01:44:06 GMT 2024","Sat Jan 27 01:44:08 GMT 2024","1621","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click followings",""
"passed","Sat Jan 27 01:44:34 GMT 2024","Sat Jan 27 01:44:36 GMT 2024","2703","chromium","analytics_ua_test.spec.ts","User analytics test","","","Show Premium Join",""
"passed","Sat Jan 27 01:43:48 GMT 2024","Sat Jan 27 01:43:49 GMT 2024","855","chromium","analytics_da_regression.spec.ts","Device analytics test","","","Start gift animation download",""
