"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 29 01:48:57 GMT 2024","Mon Jan 29 01:49:00 GMT 2024","2365","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click stream",""
"passed","Mon Jan 29 01:49:17 GMT 2024","Mon Jan 29 01:49:19 GMT 2024","2070","chromium","analytics_ua_regression.spec.ts","User analytics test","","","User blocked",""
"passed","Mon Jan 29 01:48:47 GMT 2024","Mon Jan 29 01:48:48 GMT 2024","531","chromium","analytics_da_test.spec.ts","Device analytics test","","","Show Join Modal",""
"passed","Mon Jan 29 01:48:57 GMT 2024","Mon Jan 29 01:48:59 GMT 2024","2280","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click coins shop",""
"passed","Mon Jan 29 01:49:07 GMT 2024","Mon Jan 29 01:49:09 GMT 2024","1909","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click add sticker text",""
"passed","Mon Jan 29 01:48:51 GMT 2024","Mon Jan 29 01:48:52 GMT 2024","1474","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click save profile",""
"passed","Mon Jan 29 01:48:46 GMT 2024","Mon Jan 29 01:48:47 GMT 2024","702","chromium","analytics_da_regression.spec.ts","Device analytics test","","","Click mic access",""
"passed","Mon Jan 29 01:48:49 GMT 2024","Mon Jan 29 01:48:52 GMT 2024","2070","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Profile deleted success",""
"passed","Mon Jan 29 01:48:59 GMT 2024","Mon Jan 29 01:49:01 GMT 2024","1857","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Pageview no internet",""
"passed","Mon Jan 29 01:48:48 GMT 2024","Mon Jan 29 01:48:50 GMT 2024","1580","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click logout",""
"passed","Mon Jan 29 01:49:03 GMT 2024","Mon Jan 29 01:49:04 GMT 2024","1645","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click preview stream",""
"passed","Mon Jan 29 01:48:48 GMT 2024","Mon Jan 29 01:48:50 GMT 2024","1654","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Show reason delete",""
"passed","Mon Jan 29 01:49:01 GMT 2024","Mon Jan 29 01:49:03 GMT 2024","2093","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Show popup end stream",""
"passed","Mon Jan 29 01:49:26 GMT 2024","Mon Jan 29 01:49:28 GMT 2024","2017","chromium","analytics_ua_test.spec.ts","User analytics test","","","Click Gift Shop",""
"passed","Mon Jan 29 01:48:44 GMT 2024","Mon Jan 29 01:48:45 GMT 2024","939","chromium","analytics_da_regression.spec.ts","Device analytics test","","","Show verify",""
"passed","Mon Jan 29 01:48:44 GMT 2024","Mon Jan 29 01:48:45 GMT 2024","1040","chromium","analytics_da_regression.spec.ts","Device analytics test","","","Show invalid code",""
"passed","Mon Jan 29 01:48:56 GMT 2024","Mon Jan 29 01:48:57 GMT 2024","1686","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Show gifts shop",""
"passed","Mon Jan 29 01:49:05 GMT 2024","Mon Jan 29 01:49:07 GMT 2024","2012","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click end stream",""
"passed","Mon Jan 29 01:49:19 GMT 2024","Mon Jan 29 01:49:21 GMT 2024","2325","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Gift shop swipe",""
"passed","Mon Jan 29 01:49:23 GMT 2024","Mon Jan 29 01:49:25 GMT 2024","1960","chromium","analytics_ua_test.spec.ts","User analytics test","","","Click Get Coins",""
"passed","Mon Jan 29 01:49:23 GMT 2024","Mon Jan 29 01:49:26 GMT 2024","2631","chromium","analytics_ua_test.spec.ts","User analytics test","","","Click Buy Pack",""
"passed","Mon Jan 29 01:49:19 GMT 2024","Mon Jan 29 01:49:21 GMT 2024","2016","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Pageview stream ended",""
"passed","Mon Jan 29 01:49:11 GMT 2024","Mon Jan 29 01:49:13 GMT 2024","2039","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Сlick end confirmation",""
"passed","Mon Jan 29 01:49:21 GMT 2024","Mon Jan 29 01:49:23 GMT 2024","2151","chromium","analytics_ua_test.spec.ts","User analytics test","","","Click Follow",""
"passed","Mon Jan 29 01:49:15 GMT 2024","Mon Jan 29 01:49:17 GMT 2024","1736","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Swipe ui",""
"passed","Mon Jan 29 01:48:47 GMT 2024","Mon Jan 29 01:48:48 GMT 2024","853","chromium","analytics_da_test.spec.ts","Device analytics test","","","Show Registration Modal",""
"passed","Mon Jan 29 01:49:00 GMT 2024","Mon Jan 29 01:49:01 GMT 2024","1771","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Show start premium gifts",""
"passed","Mon Jan 29 01:49:16 GMT 2024","Mon Jan 29 01:49:18 GMT 2024","1826","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click share",""
"passed","Mon Jan 29 01:49:15 GMT 2024","Mon Jan 29 01:49:17 GMT 2024","1791","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Show popup follow",""
"passed","Mon Jan 29 01:49:09 GMT 2024","Mon Jan 29 01:49:11 GMT 2024","1935","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Show edit beauty filter",""
"passed","Mon Jan 29 01:49:26 GMT 2024","Mon Jan 29 01:49:28 GMT 2024","2043","chromium","analytics_ua_test.spec.ts","User analytics test","","","Click Room Join",""
"passed","Mon Jan 29 01:49:16 GMT 2024","Mon Jan 29 01:49:17 GMT 2024","1807","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click message",""
"passed","Mon Jan 29 01:48:47 GMT 2024","Mon Jan 29 01:48:48 GMT 2024","817","chromium","analytics_da_test.spec.ts","Device analytics test","","","Click Start Registration",""
"passed","Mon Jan 29 01:49:19 GMT 2024","Mon Jan 29 01:49:21 GMT 2024","1923","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click chat messages",""
"passed","Mon Jan 29 01:48:45 GMT 2024","Mon Jan 29 01:48:46 GMT 2024","878","chromium","analytics_da_regression.spec.ts","Device analytics test","","","Beauty filter download failed",""
"passed","Mon Jan 29 01:48:53 GMT 2024","Mon Jan 29 01:48:55 GMT 2024","1915","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Pageview my followings",""
"passed","Mon Jan 29 01:49:13 GMT 2024","Mon Jan 29 01:49:14 GMT 2024","1789","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Show streamer invited",""
"passed","Mon Jan 29 01:49:02 GMT 2024","Mon Jan 29 01:49:03 GMT 2024","1621","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click close stream",""
"passed","Mon Jan 29 01:49:25 GMT 2024","Mon Jan 29 01:49:27 GMT 2024","1985","chromium","analytics_ua_test.spec.ts","User analytics test","","","Show Paying Menu Success",""
"passed","Mon Jan 29 01:49:08 GMT 2024","Mon Jan 29 01:49:10 GMT 2024","1949","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Show add sticker",""
"passed","Mon Jan 29 01:48:57 GMT 2024","Mon Jan 29 01:49:00 GMT 2024","2888","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Pageview coins shop",""
"passed","Mon Jan 29 01:48:43 GMT 2024","Mon Jan 29 01:48:44 GMT 2024","1303","chromium","analytics_da_regression.spec.ts","Device analytics test","","","Show terms",""
"passed","Mon Jan 29 01:49:17 GMT 2024","Mon Jan 29 01:49:19 GMT 2024","1953","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click block",""
"passed","Mon Jan 29 01:49:17 GMT 2024","Mon Jan 29 01:49:19 GMT 2024","1974","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click report",""
"passed","Mon Jan 29 01:48:53 GMT 2024","Mon Jan 29 01:48:55 GMT 2024","2194","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Click refferal program",""
"passed","Mon Jan 29 01:49:01 GMT 2024","Mon Jan 29 01:49:03 GMT 2024","2214","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Show invites sent",""
"passed","Mon Jan 29 01:49:24 GMT 2024","Mon Jan 29 01:49:26 GMT 2024","2656","chromium","analytics_ua_test.spec.ts","User analytics test","","","Click Close Paying Menu",""
"passed","Mon Jan 29 01:49:06 GMT 2024","Mon Jan 29 01:49:08 GMT 2024","1800","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Сlick pause stream",""
"passed","Mon Jan 29 01:48:59 GMT 2024","Mon Jan 29 01:49:01 GMT 2024","2064","chromium","analytics_ua_regression.spec.ts","User analytics test","","","Pageview all streams",""
